356.5857887,1766.396405,126.1871096,532.3827471
356.5492716,1757.773145,145.3755869,535.2857852
357.2107831,1758.540476,140.1553201,540.373347
357.7460274,1754.087282,127.8392505,541.0063547
358.0156479,1762.010123,118.493647,548.7436978
356.4122234,1748.340444,104.6396357,546.5654315
352.742498,1740.414461,101.9334385,541.1125983
350.3941561,1739.274822,88.60718571,533.0377302
350.8163827,1760.665041,93.0393631,539.7753788
353.324401,1775.538264,164.3767795,529.8461002
354.0676806,1769.747514,102.9536443,534.5922108
355.966765,1775.834969,135.6918822,525.0605155
356.9490701,1772.305984,137.6118141,541.8679823
357.8717455,1770.753738,130.3913141,541.2769075
358.9316689,1786.436767,167.292216,544.0781807
360.1150071,1776.103499,170.2195301,554.0941879
360.1271566,1786.946881,156.4743016,550.3979564
358.5777411,1770.225555,117.8171948,550.5422518
355.2811776,1752.613357,92.55484658,560.1476524
351.8119611,1729.664114,83.26996927,552.5123011
351.142069,1774.099239,102.9942702,531.0414614
353.7949594,1771.319756,117.314349,528.5940679
355.3299242,1798.073078,119.1855402,550.739012
357.8007095,1788.379276,137.1206349,530.2990006
359.4468329,1808.328267,139.3667606,545.3100983
359.364893,1797.122568,159.9844416,536.8278842
360.1275117,1797.172217,162.0179941,540.8513225
360.0147123,1788.702392,157.7584331,541.9476891
360.5881561,1790.024062,168.3201163,541.0690659
357.4268361,1772.404944,115.9141083,528.3040229
356.474236,1766.629675,107.3778295,546.9949157
352.9379247,1749.747769,89.2690972,546.6553094
351.839338,1768.784314,94.12929379,544.3558288
354.6201183,1780.562044,110.4220124,523.9322096
355.7397294,1790.282858,122.1355635,512.3503953
357.8845615,1792.28688,140.7965194,516.3978026
358.0538917,1788.265645,128.5669422,525.9803799
359.6930018,1797.131812,146.3594008,531.014498
360.2568731,1801.151195,141.147928,542.7211126
361.9938257,1800.477549,149.0526897,541.2408928
361.1420215,1788.325078,133.7337632,541.1180245
357.5810311,1782.22852,101.1759252,528.0610047
355.5891821,1765.812449,87.21603582,530.2090659
353.3279297,1769.907877,100.4636367,521.0461032
353.7082652,1764.05421,98.74919898,514.7335552
356.0141805,1776.479058,90.29988324,487.5554446
357.0488892,1796.431917,109.1324724,497.4149169
359.1162744,1813.557609,135.0176667,503.2907166
360.4387509,1807.70375,145.3656488,513.2347569
360.435554,1779.188766,125.8799221,520.4224385
362.4998332,1802.170173,154.4413445,526.5477976
361.9642351,1789.005998,137.1168394,521.3681753
361.7610865,1794.942981,136.1528671,530.8485602
359.8392102,1768.076319,103.4147017,519.160524
358.2978916,1782.178991,98.70205251,522.5126053
356.9775894,1754.512137,141.9417038,540.9018451
355.9202168,1767.575094,116.2010778,512.9117044
358.1247668,1813.190388,133.8469243,499.9786929
359.6281124,1794.02333,128.9258903,502.2727666
362.3571619,1811.70203,145.5753342,506.8041185
363.6363556,1812.791099,132.1631562,500.6240006
362.244554,1801.048161,136.2434045,520.0758103
363.1452004,1815.73242,162.4990009,522.9500365
363.8432737,1804.977282,146.6224253,522.5186626
363.9606508,1806.880139,132.5370453,533.1135658
361.8796403,1772.044887,93.09732693,536.2000645
359.9149515,1780.842836,99.48805871,533.5129367
356.7665117,1789.013747,87.57309591,527.3366163
356.3409223,1781.71047,80.95504829,523.2969276
359.1182628,1798.63543,96.87581214,506.448924
362.1252291,1801.543016,116.2056479,498.6747911
361.6187829,1803.708532,106.0164137,506.8231585
364.1084055,1813.130829,136.7947585,519.6256606
366.8792629,1811.318556,150.0721097,523.0639723
365.1636839,1813.794682,148.1919679,527.3476566
363.6837895,1774.264694,103.6174152,529.417023
366.2324095,1792.754421,127.0775966,539.820231
363.2720049,1774.029144,112.929404,551.3106721
361.9790464,1774.326411,94.62761171,544.5052965
359.1503432,1774.729172,100.4740377,538.9656084
357.9327663,1805.975245,112.1450499,514.3986164
359.9502245,1816.413925,111.2126301,497.3084797
363.1029522,1804.433067,106.9466415,495.684004
363.7799539,1816.188634,123.0618966,504.2736026
364.888092,1816.050437,130.5012005,519.5648579
366.394219,1807.767776,134.3727076,518.8825579
